77,187,56959
77,23,56429
78,353,52869
78,308,53383
79,10,55851
80,310,54224
80,260,55228
80,178,54824
80,121,54026
81,341,52817
81,168,55594
83,142,55100
83,11,57459
84,408,55227
84,51,53741
85,240,53789
86,318,54888
86,283,55571
86,281,54320
87,431,51158
87,424,54984
87,298,53372
88,379,57017
89,352,56065
89,195,53696
89,100,55123
89,25,54067
90,192,54001
90,150,54489
90,64,53475
91,64,52422
92,8,54731
92,2,57891
93,266,55507
94,245,56085
94,240,54641
94,173,55372
95,180,57094
96,434,58960
96,286,55509
96,54,53429
98,432,51373
98,139,54143
99,425,60571
100,406,57118
100,292,57780
100,140,52903
100,38,56737
101,160,58961
102,237,56067
102,99,54473
102,98,55984
102,86,54172
103,340,53728
105,283,55797
107,336,53643
107,161,55200
108,112,56884
110,294,56513
110,286,54198
110,164,55965
110,126,54103
111,259,53213
113,423,54766
113,297,54009
113,139,52236
113,67,52515
114,288,53241
114,257,53449
114,223,52585
114,194,52721
114,151,49821
114,15,51153
115,401,54620
115,148,54843
115,36,53897
116,374,54243
116,229,54648
116,134,54998
117,376,55328
117,200,52527
117,172,54256
118,79,53186
119,344,55021
119,327,53189
119,300,53870
119,137,52382
120,410,55409
120,132,57165
120,43,54234
121,66,58127
122,362,54331
123,367,55438
123,214,54878
123,143,53711
124,396,58563
126,364,56366
126,158,57762
126,73,56281
126,52,56212
126,26,54165
127,372,60659
127,109,55938
128,21,54923
129,360,54848
129,280,55847
130,401,53342
130,238,51258
130,184,53189
130,62,51607
131,114,55746
132,409,56566
132,214,55255
132,107,55418
133,323,55739
134,417,54827
134,392,54543
134,338,56432
134,95,54262
135,258,58128
135,145,59077
135,107,57970
135,47,59982
136,394,55842
137,51,52739
137,11,55951
138,427,55881
138,383,58844
138,321,57083
138,172,57451
139,128,53673
139,91,54322
139,40,54643
140,115,53863
141,173,56323
141,122,57187
142,317,53888
142,187,56542
143,447,56432
143,440,54227
143,139,54272
143,128,53799
144,374,55922
145,391,55582
145,337,51896
147,378,54799
147,360,54221
147,228,56247
147,105,55494
147,86,54714
147,37,55837
148,229,53823
148,194,55879
148,173,55582
148,146,57794
148,59,56697
149,347,54882
149,187,58216
149,139,53826
150,433,53067
150,94,56243
150,34,58707
151,305,55630
151,299,52835
151,287,52527
151,116,50853
153,403,57312
153,312,58183
153,259,58136
153,26,53195
154,195,53763
154,124,52780
154,13,50925
155,348,56358
155,203,56011
155,14,54812
156,22,54303
157,385,54576
157,235,55118
157,213,53002
157,182,55136
157,80,50653
158,27,55268
159,379,55943
159,147,54802
159,93,54417
159,76,56089
160,397,55503
160,264,53979
160,250,51528
161,175,54018
162,289,50972
162,80,52467
162,3,55038
163,263,57638
163,7,59190
164,314,55550
164,117,57166
165,419,55793
165,237,55288
166,292,56056
166,85,55157
166,70,54890
167,131,58180
168,376,56333
168,124,53645
169,378,56047
169,340,56024
169,262,54314
169,250,54904
169,100,57388
170,27,55546
172,350,56902
172,199,59113
172,151,56621
173,337,57753
173,53,60691
174,354,55652
175,198,59163
175,178,55173
176,133,53250
177,390,55588
177,263,56612
177,163,57869
178,362,55937
178,109,55086
179,392,54087
179,330,56008
179,8,53049
180,373,53738
180,301,51221
180,154,52778
181,345,55660
181,269,54336
181,198,56272
181,173,53332
182,207,54642
183,189,56441
183,145,56996
183,36,55998
184,411,55540
184,241,52170
184,158,56334
184,37,57005
185,403,56735
185,240,53691
185,180,58045
186,333,53524
187,207,52525
187,120,52840
187,115,50704
188,418,52730
188,162,53419
189,120,53115
190,107,54908
190,86,55328
191,323,58949
191,223,56711
191,172,56080
192,123,55303
193,386,61262
193,196,58276
194,381,51012
194,287,52076
195,355,55259
195,298,56853
195,253,56750
195,179,54800
195,46,58665
196,304,54881
196,162,55522
196,34,56438
196,0,57681
197,373,56333
197,129,56432
197,127,55903
198,311,52395
198,194,54137
198,90,53686
198,54,52331
199,382,52534
199,285,55044
199,77,53420
200,397,54721
200,122,55550
200,85,53115
200,60,54983
201,349,55027
201,114,58530
202,94,56762
202,91,54547
203,261,58860
203,4,53938
204,417,53557
204,145,54980
205,403,55954
205,368,53668
205,272,54238
205,19,54366
207,353,57841
208,40,55091
208,17,59031
209,290,56203
209,281,56129
209,166,56364
209,109,55332
210,347,56556
210,321,54330
211,44,55259
213,413,53203
213,294,54439
213,188,56906
213,69,55462
214,170,56052
214,7,55981
215,124,53122
215,44,54818
215,39,54395
216,353,55185
216,271,56224
216,127,54447
217,393,53541
217,374,54212
217,229,53368
217,191,52743
217,190,53542
218,272,55015
218,106,54777
219,275,58946
220,150,57055
220,113,55152
221,139,53073
221,58,50856
222,210,52283
223,290,54777
223,287,53012
224,146,57097
224,57,57503
225,352,56824
225,341,54284
225,91,56377
225,47,58196
226,398,58303
226,367,55416
226,133,54724
226,81,55882
227,141,60708
229,239,55411
229,118,54210
229,36,53886
230,172,53193
231,354,55830
231,140,54196
231,41,58293
232,248,51782
232,166,50244
232,45,50084
233,355,50513
233,283,52909
234,380,55414
235,222,54862
236,365,58938
236,341,56494
236,253,59759
236,238,57646
236,45,55015
237,407,57103
237,333,56265
237,227,57655
237,123,54815
239,276,57727
240,423,55135
240,192,53027
241,131,59105
241,47,59564
241,28,55800
242,223,53618
242,146,55148
243,313,52357
243,249,54394
244,223,57384
244,171,57703
244,64,56714
244,50,54402
244,41,59203
245,394,53005
245,276,54576
245,274,54420
247,417,55648
247,349,55380
247,344,57156
247,163,58941
247,5,58269
248,4,53391
249,250,53868
249,92,57068
250,372,56051
250,318,53532
250,152,56031
250,20,54311
251,416,55490
251,226,52279
251,223,54721
253,385,57766
253,380,56860
254,265,55629
255,268,49949
255,149,52684
255,20,51134
256,429,55190
256,365,58079
256,275,59989
256,32,57491
257,124,56047
258,398,57078
258,187,58045
258,150,54139
259,346,51943
259,301,49963
259,299,54361
259,259,56428
260,355,54574
260,45,53507
264,406,54345
264,145,53021
264,107,52373
264,78,51565
265,96,56494
266,41,57967
267,113,52696
267,27,55254
268,106,55672
269,328,56093
269,310,55334
269,84,54625
270,424,56401
270,55,56733
271,436,49564
271,213,54611
271,207,54000
272,244,54448
273,391,57300
273,325,58192
273,143,57120
273,116,56103
273,84,58197
275,242,53334
275,75,54852
275,19,55985
276,341,54439
276,339,53973
276,94,55256
276,11,56523
277,393,52942
277,334,49693
277,295,53554
277,145,54581
278,401,58059
278,257,57098
278,199,60737
278,8,57718
279,341,51072
279,204,53702
279,193,53760
279,140,50893
279,131,53570
279,90,51873
280,261,55938
280,129,53242
281,150,57582
281,102,61285
282,259,53194
282,117,52595
283,356,56723
283,252,54975
283,193,55329
284,255,59968
285,245,54806
285,84,56345
286,267,55815
286,253,54906
287,443,56056
287,292,58060
287,134,54287
288,407,53590
289,99,51590
289,85,53445
289,64,53349
290,183,55152
291,419,56312
291,199,58878
291,162,54727
292,316,54277
293,354,52988
294,416,54991
294,327,52587
294,159,54178
295,447,54460
295,295,53697
295,133,55636
296,189,57100
297,79,55398
297,31,56281
298,425,55572
298,296,52552
299,98,54670
300,257,52692
302,414,59277
302,150,58365
304,333,52139
306,395,53726
306,271,54413
306,101,54851
307,271,57405
307,2,58426
307,1,59140
308,234,52175
308,192,52027
309,78,54521
309,52,57489
309,9,57781
310,407,54689
310,231,54912
310,143,54100
310,111,54331
311,14,53338
312,369,54690
312,154,54495
314,279,56723
314,94,57022
316,417,54671
316,317,56130
316,55,55785
317,361,56416
317,165,59095
317,124,55666
317,64,56599
318,52,55130
319,236,57013
320,433,51348
321,396,55988
321,234,56818
321,97,57950
322,226,54052
322,120,54182
322,113,53982
322,63,54721
324,99,52513
324,59,52368
325,413,55684
325,197,58132
325,187,58623
326,276,56584
326,247,57094
326,50,53796
327,443,53776
327,241,50829
328,481,53332
328,332,50164
329,441,55795
329,418,54115
329,375,53979
329,160,54257
330,166,55143
330,71,57308
331,429,51405
331,331,54058
332,157,50681
332,145,52199
333,408,53959
333,399,53059
333,380,55096
333,373,53809
333,276,54624
333,275,57131
334,184,51725
335,407,54794
335,221,53464
335,28,52687
336,201,57987
336,34,56928
336,5,55956
337,146,55112
337,143,52555
337,39,53306
337,33,54871
338,343,55028
338,342,53788
338,306,54439
338,223,55763
339,387,56374
339,369,53106
340,416,56595
340,192,54845
340,97,55824
341,286,56230
341,85,57495
342,318,58301
342,245,56780
342,224,57740
342,18,58048
343,437,52505
343,171,55211
343,61,53626
344,266,55646
344,159,57431
345,115,52085
346,338,55201
346,169,54118
346,108,55294
347,239,54466
348,69,53504
348,2,56431
349,80,52224
350,290,54131
350,213,54978
350,105,56170
351,204,57645
351,185,55826
351,142,54974
352,414,56739
352,259,56768
352,68,54336
353,79,54406
353,23,56771
354,143,51775
355,340,53845
355,90,52591
357,414,58363
357,380,56591
357,300,53948
357,81,55663
358,371,53707
358,246,52966
358,184,53414
358,33,56906
359,382,52466
359,324,53420
359,290,52420
359,214,53293
359,59,52751
360,290,54165
360,236,57363
360,183,53172
361,430,55656
361,123,52320
361,78,53748
362,297,56530
362,138,56095
363,240,52132
363,132,56300
364,238,54980
364,180,58561
364,82,57961
365,300,53236
365,146,54611
365,117,52986
366,265,52537
366,126,50644
366,67,54807
367,432,52098
367,363,54409
367,300,54685
367,168,52721
367,132,55938
368,308,55659
368,262,52895
368,65,56091
369,383,54352
370,255,59326
370,114,58712
370,36,56297
371,269,56858
371,83,56096
372,284,56469
372,152,60361
372,86,56060
373,243,59217
373,178,56840
373,45,54009
374,289,51035
374,191,53909
375,326,53725
376,304,53397
376,135,55224
376,116,52908
376,49,53706
376,15,52690
377,331,56176
378,112,52300
379,403,57115
379,391,55749
379,223,53968
380,390,54348
380,342,52306
380,265,52409
380,200,50245
380,21,53374
381,159,56416
382,376,55126
383,84,55627
385,428,57517
385,388,57541
385,122,57438
385,57,57371
385,31,56223
385,27,56964
386,376,57657
386,311,56229
386,268,55646
386,135,57759
388,208,56013
389,402,50412
389,368,54558
389,165,55317
389,138,53072
389,131,56259
390,220,56938
390,113,53913
391,249,53982
392,273,54880
393,290,60108
393,6,62446
394,431,53870
394,286,53031
394,278,56042
394,104,53164
394,73,54546
395,398,57747
395,213,54954
395,20,52979
396,408,54291
396,241,54348
396,155,54039
396,54,53654
397,183,54477
397,136,56270
398,334,52685
398,236,55283
398,15,51783
399,405,57199
401,280,55955
402,308,55110
402,303,52583
402,291,54084
402,104,53802
402,14,52917
403,236,53307
403,71,54888
404,291,53329
404,214,55650
404,195,53832
405,138,56833
406,212,54517
406,158,54723
407,318,53734
407,232,54542
407,201,56021
407,134,53063
407,104,51869
408,363,55369
408,276,57183
408,112,57754
408,77,53271
408,66,57013
409,350,53852
409,229,54092
409,12,54352
410,371,50270
410,98,52664
410,49,48797
410,0,53652
411,193,54364
411,175,54041
412,29,56365
413,342,56020
414,295,55526
415,143,53167
415,17,57391
415,0,56345
417,57,58404
418,291,52350
418,133,52852
419,333,53218
419,77,52190
420,396,54269
420,228,52419
420,125,51768
421,377,54723
421,340,53781
421,193,54565
421,75,54320
421,27,55337
422,424,58487
422,80,54580
423,249,58336
424,405,57164
424,35,55015
425,313,53916
425,97,55088
426,282,55262
426,170,56879
426,64,52566
426,13,52847
427,344,53595
427,260,55888
427,129,54217
427,47,53848
427,13,51433
428,389,52440
428,104,54335
428,80,52280
429,388,52590
429,101,53659
430,347,55765
430,149,56093
431,284,54490
431,189,55585
431,98,54615
432,373,55859
432,353,54995
433,375,58007
433,182,56367
433,71,55961
434,232,55579
434,217,54174
435,379,53993
435,371,52729
435,44,53984
436,412,60934
436,123,53846
438,244,53563
438,151,51350
438,107,52715
438,50,51725
438,22,55531
439,342,54190
439,102,57633
439,95,54330
441,377,55894
441,376,57509
441,163,56977
441,127,55787
441,27,55652
443,50,49932
444,407,52215
444,261,54791
444,158,52940
444,141,56586
444,3,52612
445,221,56534
445,101,56677
445,16,54530
446,395,55767
446,225,56950
447,143,56508
448,392,58453
448,312,58440
448,159,57756
448,107,55670
448,23,59033
449,303,56081
450,375,57745
450,272,58515
450,154,56830
450,74,56484
451,211,54408
452,182,54186
453,243,57731
453,89,60279
453,49,55097
454,403,56143
454,392,55309
454,389,53307
455,113,59002
455,63,57361
455,49,56980
455,33,59762
456,463,53252
456,74,53710
456,19,55853
457,21,55061
458,71,53153
458,14,51976
459,357,51289
459,281,53268
459,87,50496
460,421,51995
460,198,56956
461,74,53504
462,184,55739
462,26,53416
463,363,53684
463,266,56170
463,181,57353
463,98,55835
464,368,54953
464,363,54471
464,98,52904
464,67,53058
464,55,55077
465,357,52694
467,21,56560
468,392,55326
469,60,54647
470,429,51702
470,423,54522
470,269,54259
471,294,55599
471,193,53666
472,226,51143
472,93,52376
473,385,56561
473,255,55861
473,250,52776
474,412,57474
474,360,53107
474,100,53052
475,404,57940
475,358,57215
475,327,55410
475,302,55064
477,376,55295
477,258,56055
477,204,55567
477,23,56721
478,276,57445
478,66,58154
479,69,55124
480,343,51813
480,311,49815
482,80,52808
482,48,53671
483,421,52267
483,205,54202
484,407,53523
484,387,55842
484,380,55574
485,172,54753
486,365,51976
487,443,56455
487,424,59692
487,353,58397
487,272,58445
488,390,55422
488,346,53994
488,330,58400
488,248,56597
488,92,58040
488,40,54660
489,381,54169
489,371,54647
489,130,56356
489,40,55068
491,193,56702
491,147,57678
492,256,52638
492,0,55196
493,262,53226
493,138,54370
493,103,55391
493,10,55389
494,161,56287
494,122,58742
495,241,54742
495,186,56868
496,323,59221
496,300,57164
496,184,57563
496,110,58407
498,420,56557
498,250,53718
498,79,54196
499,331,54961
499,256,57435
499,235,56388
499,28,54658
0,162,57656
2,448,53120
9,448,52088
16,437,52703
17,441,53142
20,485,56793
37,459,57516
38,450,53060
43,449,56152
44,487,55971
47,488,55434
47,485,53807
52,462,56765
52,460,53548
55,464,52142
64,474,59011
71,314,55538
71,151,55283
71,85,56261
71,42,56260
76,487,55270
78,494,53029
78,453,49870
84,491,56551
84,481,54900
86,495,54138
90,457,53690
95,478,57342
97,456,55251
104,443,53221
107,440,54608
109,462,58977
110,491,55730
111,450,53098
112,441,53738
115,435,54612
116,450,54580
117,446,53770
118,469,53390
118,467,53263
122,468,55403
125,467,54763
126,488,55657
127,477,59080
130,447,53677
135,362,58272
135,339,56826
135,322,60386
142,449,53546
144,447,55137
147,484,55939
149,475,56512
150,448,55782
159,459,55053
162,498,57702
163,433,52640
167,460,54717
168,461,54403
175,453,54759
175,449,56001
179,486,52240
179,449,54153
179,438,54188
181,437,51761
182,490,54684
188,468,53586
188,467,50730
189,479,52955
190,453,53367
193,480,60824
195,444,54806
202,472,57688
204,483,56085
206,466,50832
206,439,52545
208,481,56494
208,476,54465
214,485,54490
228,488,58656
229,440,55854
230,470,54220
233,470,49816
235,469,53941
243,474,55648
250,467,51933
254,469,53941
264,487,52680
267,443,50520
270,477,56292
270,437,53025
281,486,57257
284,437,58181
285,448,55261
293,462,54634
294,455,53079
294,445,53469
297,448,57256
298,464,52839
305,499,52926
305,454,54927
309,444,55787
310,494,54874
311,498,56971
315,485,54357
317,477,58218
318,486,52031
319,482,57278
321,495,53800
323,468,56118
325,473,54654
326,471,53772
329,461,50877
335,449,54382
336,488,56517
337,451,56592
346,492,50615
347,449,54809
352,493,56396
352,465,58102
355,469,53007
355,446,52330
356,452,55862
359,456,54025
362,449,54356
365,449,53911
365,441,53936
368,497,53378
374,488,58521
377,461,53019
378,439,52674
385,489,53979
385,480,58627
387,452,57229
389,455,53869
393,472,59009
393,471,57125
394,466,52386
396,472,55384
401,453,52450
402,454,57017
408,488,58730
411,491,55357
412,447,57752
417,457,54601
422,453,54873
426,452,57837
427,493,54117
430,497,54696
431,484,54942
432,448,52605
433,455,54560
442,461,51795
446,440,54112
447,452,59759
449,457,53584
453,436,53667
457,471,53423
464,448,53017
466,469,57123
469,459,54996
469,443,53197
472,474,54161
477,453,52540
482,439,54151
483,476,52005
489,474,56951
490,498,57630
490,448,54728
491,489,54899
491,487,56306
493,469,54747
494,489,53888
496,450,58790
498,499,56372
2,352,53504
2,333,51528
2,287,53497
2,242,52454
2,187,56401
3,280,55651
3,237,55751
3,115,50929
3,108,57260
3,81,55587
3,30,55636
3,15,53468
5,429,52554
5,248,54511
5,49,54492
5,40,55560
6,377,53143
6,201,57287
7,192,55897
8,105,54846
9,215,56419
9,99,52555
10,330,56179
10,329,53429
10,295,53944
10,2,56900
11,388,54221
11,250,51333
12,386,55139
12,214,54574
13,396,53880
13,219,54329
13,179,53843
14,117,54899
14,110,57861
14,89,60901
16,97,55436
17,147,54017
17,33,53479
18,230,57545
19,241,53728
20,380,56159
20,55,55702
22,33,55585
23,301,52136
23,125,53720
23,85,56507
23,6,59932
24,332,48360
24,233,51332
24,87,50401
25,145,55059
26,139,55072
26,101,58346
26,75,54787
27,99,54926
28,342,54543
29,257,55578
29,72,55616
29,57,56089
30,267,56272
30,152,57315
30,18,54534
31,291,52844
31,265,52559
31,47,54537
32,226,53639
32,112,54292
32,43,54513
32,27,55437
33,374,57394
33,223,55504
33,133,56131
33,114,57979
33,8,55989
34,429,52091
34,182,53279
35,244,53336
35,201,57917
36,375,53419
36,142,52461
37,429,52457
37,290,55170
37,266,55911
37,124,53241
39,257,54921
40,192,57084
41,373,55947
41,3,55255
42,290,56345
42,269,59223
42,184,55681
43,431,54915
43,333,52687
43,281,54841
43,151,51980
43,87,54796
43,69,56559
44,431,54814
44,414,58850
44,84,56967
44,54,52915
45,378,53094
45,336,53937
45,227,55662
45,203,56249
45,171,54605
45,70,54967
46,137,54557
47,45,51556
48,238,55519
48,160,56297
48,6,60716
49,384,54086
49,154,51923
50,303,54881
50,124,52079
51,332,48992
51,329,53243
51,50,51395
53,312,58203
53,210,53088
54,335,53713
54,329,52085
55,256,52533
55,91,51326
56,117,58661
57,251,56125
57,12,55623
58,272,52946
58,40,53092
59,46,57111
59,7,56199
60,410,55351
60,368,55236
60,333,53337
60,268,55303
60,104,51488
61,202,52920
62,375,56321
62,104,55773
62,43,54777
62,27,56789
62,1,57907
63,345,57102
64,410,56756
65,388,54490
67,425,56793
67,314,52891
67,132,55398
67,92,55557
68,431,55273
68,172,57199
68,143,55160
68,74,55726
69,431,54335
69,267,57662
69,1,57488
70,356,55586
72,322,56890
72,296,53551
72,272,55883
72,131,54650
72,94,53865
74,180,58437
75,201,55838
75,27,54652
76,413,54510
76,117,56664
79,248,53037
81,382,55887
81,261,57442
82,412,58974
83,282,58246
83,178,55600
83,166,56392
83,128,54456
84,295,54678
84,275,57789
84,222,54948
84,187,57770
85,332,50956
86,346,51954
86,280,56006
86,73,55420
86,10,56823
87,301,48711
88,219,55340
88,205,54797
88,115,54453
89,47,55098
90,295,55503
90,202,56043
91,323,53394
91,231,53433
92,435,59223
92,350,53681
92,304,53781
92,290,55122
92,21,55979
93,80,53002
93,29,55386
93,28,55321
94,216,56357
94,32,56243
95,277,54008
95,218,56652
95,217,56019
96,350,54273
96,332,50983
96,57,55394
97,346,53034
97,99,52950
98,412,56609
98,253,55421
98,219,54523
98,108,57033
98,104,52727
99,407,56721
99,76,57762
100,361,55001
100,143,55434
101,352,56602
101,231,59369
102,373,55949
102,349,53425
102,334,51770
103,368,54436
103,45,52002
103,19,56369
104,388,54612
104,5,55321
105,1,56684
106,302,54947
106,249,55468
106,72,54032
107,153,53223
107,142,54047
107,108,55786
107,105,53729
108,156,55176
108,48,57058
108,37,56964
108,1,59722
109,399,56844
110,416,56300
110,319,55282
111,445,53107
111,309,52194
111,159,54505
113,329,53158
113,36,54683
113,27,55186
113,16,54565
114,198,55232
115,366,55525
115,98,54360
116,436,52711
116,401,55129
116,298,56411
116,196,53032
117,78,52743
118,365,53329
118,191,52775
118,1,56582
119,256,55365
119,67,55009
120,403,57064
120,313,54613
120,55,55960
121,241,54548
121,197,58645
122,59,53820
123,405,56557
124,252,58798
124,161,55555
125,339,53386
125,309,55743
125,264,57205
125,74,56176
125,59,58114
127,362,57621
127,347,58571
127,104,57065
127,66,57636
128,141,58430
129,74,53895
129,36,53613
130,392,54289
130,247,52792
131,411,56406
131,226,54222
131,103,56546
132,47,56068
134,226,52853
134,143,54146
135,101,59030
135,48,58708
135,9,59325
136,369,55795
137,168,52869
138,235,58617
138,227,59228
138,174,56009
138,127,56560
138,64,56285
139,308,56105
139,225,56264
139,146,57559
139,74,53829
140,388,57572
140,187,60707
140,13,56481
141,197,57187
142,309,52879
142,228,53609
142,211,54732
142,58,51991
143,231,55088
144,117,54567
144,66,55827
145,360,51158
146,387,57643
146,303,55257
146,267,59294
146,213,56054
146,159,59277
147,269,55781
147,125,55000
148,249,56048
148,53,55710
149,255,54235
149,213,54551
150,211,57038
150,141,60341
150,8,57173
151,206,54920
151,46,54830
152,40,53406
152,17,55258
153,279,55483
154,293,54805
154,163,56239
155,397,56733
156,312,55970
156,71,55120
157,419,55503
157,356,55850
157,303,52966
157,88,53861
158,357,52920
158,314,55671
158,168,54856
158,53,55950
159,404,55853
159,157,51990
160,266,53445
160,126,52171
162,365,55822
164,108,58356
165,219,54698
165,182,56434
165,120,53502
165,106,56737
165,15,52089
166,244,54116
167,435,59938
167,367,56683
167,308,57579
167,18,57464
169,399,54709
169,328,56155
169,85,57072
170,213,56066
170,140,53201
170,67,56243
171,276,53263
171,262,50734
171,148,53144
174,429,53423
174,412,57835
174,281,55983
174,135,57691
175,132,58062
175,99,54361
176,307,54476
177,201,60058
177,156,52870
179,243,55817
179,214,53524
180,168,53025
181,418,53024
181,397,53357
181,376,54554
181,301,49852
181,219,53325
181,39,51330
181,16,53624
182,128,52407
182,55,55477
183,441,56470
183,411,57924
183,32,58146
184,18,56389
185,237,53919
185,121,55069
185,28,54720
185,1,57461
186,288,54026
186,269,56067
187,62,53857
188,294,53982
188,51,53942
188,38,52904
188,36,53919
189,151,53443
189,146,55939
190,273,54339
190,202,56232
191,437,56445
192,380,57756
192,179,54815
192,159,59049
192,2,56894
193,354,60486
193,323,60705
193,115,55691
194,277,52949
194,276,53419
195,354,56156
195,58,53893
196,364,55551
196,35,55300
197,393,55443
197,348,57801
197,338,58691
197,306,58175
199,367,53437
199,355,52760
199,254,54810
199,182,52844
199,50,53068
200,498,56085
201,395,57049
201,188,58812
202,182,55768
202,12,57702
203,52,56044
204,424,55736
204,413,52358
204,255,55987
204,193,54133
204,153,51301
205,296,50217
205,225,54682
205,222,54614
205,221,53275
205,154,52317
205,11,55528
205,9,54572
206,223,51426
207,170,58508
208,106,57369
209,257,57187
209,152,59678
210,223,55253
210,192,54017
211,282,56564
211,177,59822
212,415,51942
212,322,55452
212,261,57943
212,248,53226
212,72,52118
213,186,55578
214,349,52416
214,307,55415
214,185,54804
214,98,54479
215,376,54280
215,278,55863
215,239,54291
215,157,53964
215,46,56385
216,111,54956
217,385,54206
218,248,53382
218,200,51379
219,22,56526
220,335,58343
220,216,56240
221,253,54096
221,121,51994
222,418,55557
223,279,54184
223,167,56595
224,314,55333
224,237,56389
224,149,57882
224,140,56078
224,91,55265
225,339,55298
225,285,57826
225,238,56751
225,222,55053
226,268,53738
226,233,54851
226,197,56363
227,331,56847
228,190,57301
229,109,53401
229,31,58730
230,293,54310
230,190,54076
230,162,53912
230,19,54811
231,190,55303
234,342,56214
234,310,55305
235,245,52985
236,177,60955
237,167,58039
237,68,55794
238,383,53902
238,374,55031
238,120,51595
238,88,53712
239,213,57375
240,319,54778
240,92,57147
241,296,54726
241,30,58386
